License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
June 11 2020,8018778,Kaia,Dog,"Retriever, Golden",,98116
June 11 2020,354570,Lexi,Dog,German Shepherd,,98125
June 11 2020,S133152,Cricket,Dog,Mix,,98136
June 11 2020,354743,Ella,Dog,"Schnauzer, Miniature",,98118
June 11 2020,349247,Hana,Dog,"Retriever, Labrador",,98112
June 11 2020,8018782,Kima,Dog,Terrier,Mix,98103
June 11 2020,8018784,Clover,Dog,"Dachshund, Miniature Long Haired",Hound,98115
June 11 2020,S145435,Bunny,Dog,"Retriever, Labrador",,98112
June 11 2020,8018785,KLIO,Dog,Australian Kelpie,,98122
June 11 2020,359231,Luna,Dog,Boxer,Mix,98115
June 11 2020,358614,Boo,Dog,"Setter, Gordon",Mix,98118
June 11 2020,344120,Bella,Dog,"Terrier, Yorkshire","Poodle, Miniature",98106
June 11 2020,271691,Lola,Dog,Pug,,98144
June 11 2020,8018787,Rosie,Dog,Border Collie,Australian Shepherd,98112
June 11 2020,8018791,Chewy Lee,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98136
June 11 2020,8009122,Passion,Dog,Pomeranian,,98108
June 12 2020,358585,Issabella,Dog,"Terrier, Rat",,98104
June 12 2020,S126514,Jessie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98107
June 12 2020,S154255,Elsa,Dog,Shepherd,Mix,98103
June 12 2020,8018792,Betty,Dog,Greyhound,,98115
June 12 2020,359324,Lady,Dog,Bichon Frise,Maltese,98106
June 12 2020,S132260,Abby,Dog,"Spaniel, English Springer",,98112
June 12 2020,8018794,Luna,Dog,Border Collie,"Mixed Breed, Medium (up to 44 lbs fully grown)",98105
June 12 2020,8018795,Mae Belle,Dog,"Coonhound, Redbone",Mix,98199
June 12 2020,359631,Leisl,Dog,"Retriever, Golden",,98115
June 12 2020,8018798,Lexie,Dog,"Spaniel, Cavalier King Charles","Poodle, Toy",98103
June 12 2020,S154165,Lavender,Dog,Alaskan Husky,Mix,98107
June 12 2020,8018804,Sophie,Dog,"Chihuahua, Long Coat",Pomeranian,98117
June 12 2020,S144625,Molly,Dog,Maltese,Lhasa Apso,98107
June 12 2020,8009009,Sami,Dog,Doberman Pinscher,,98115
June 12 2020,S116035,Jane,Dog,Pug,,98109
June 12 2020,S142482,Sweet Pea,Dog,"Chihuahua, Short Coat",Mix,98107
June 12 2020,S143651,Portia,Dog,"Chihuahua, Long Coat",Papillon,98144
June 12 2020,S143650,Nala,Dog,"Terrier, Staffordshire Bull","Terrier, American Pit Bull",98144
June 12 2020,358594,Maya,Dog,Great Pyrenees,Mix,98117
June 12 2020,S141419,Cassie,Dog,"Retriever, Labrador",Mix,98107
June 12 2020,445067,Luna Bear,Dog,"Terrier, Yorkshire",Shih Tzu,98103
June 12 2020,8018817,Freya,Dog,Doberman Pinscher,,98133
June 13 2020,S132225,Pippa,Dog,Newfoundland,,98103
June 13 2020,S144855,Paisley,Dog,"Retriever, Labrador",,98118
June 13 2020,8018820,Abby,Dog,"Spaniel, English Springer",,98109
June 13 2020,S144073,Sophie,Dog,"Terrier, Border",,98118
June 13 2020,8018823,Butter,Dog,"Terrier, Rat",Mix,98105
June 13 2020,8018824,Elqui,Dog,"Retriever, Labrador",,98118
June 13 2020,8018825,Lyra,Dog,"Poodle, Standard",,98104
June 13 2020,8018827,Indigo,Dog,"Retriever, Labrador",,98115
June 13 2020,8008980,Maple,Dog,Terrier,Mix,98117
June 13 2020,8018828,Luna,Dog,"Terrier, Yorkshire",Mix,98121
June 13 2020,8008531,Nibbler,Dog,"Terrier, Boston",,98117
June 13 2020,S116862,Sophie,Dog,Norwegian Elkhound,,98117
June 13 2020,S144464,Opal,Dog,Retriever,"Poodle, Standard",98118
June 13 2020,8018829,Butch,Dog,Catahoula Leopard dog,Mix,98122
June 13 2020,8007614,Clover,Dog,"Spaniel, Cavalier King Charles","Spaniel, Cavalier King Charles",98117
June 13 2020,8018837,Willow,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98117
June 13 2020,S131327,Vivien,Dog,"Poodle, Miniature","Terrier, Yorkshire",98102
June 13 2020,S144003,Coral,Dog,"Spaniel, Cavalier King Charles",,98115
June 13 2020,8018839,Chewie,Dog,"Schnauzer, Miniature","Chihuahua, Long Coat",98122
June 13 2020,S154167,Elphie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98125
June 13 2020,8018841,Cassidy,Dog,"Cur, Black-Mouth",Mix,98102
June 13 2020,8018844,Sydney Blue,Dog,"Coonhound, Bluetick",,98125
June 13 2020,8018846,Nessie,Dog,Greyhound,,98103
June 13 2020,8018847,Lucy,Dog,"Retriever, Golden",Great Pyrenees,98199
June 14 2020,8008831,Zoe,Dog,"Poodle, Miniature","Spaniel, American Cocker",98199
June 14 2020,8018849,Millie,Dog,"Retriever, Labrador",Mix,98122
June 14 2020,8018850,Hazel,Dog,Harrier,Mix,98122
June 14 2020,360430,Athena,Dog,Shih Tzu,Terrier,98115
June 14 2020,215153,Elektra,Dog,Pomeranian,"Terrier, Boston",98115
June 14 2020,8018851,Zoe,Dog,"Retriever, Labrador","Poodle, Standard",98105
June 14 2020,360329,Jessie,Dog,"Chihuahua, Short Coat",Mix,98199
June 14 2020,S144499,Pepper,Dog,German Shepherd,Australian Shepherd,98117
June 14 2020,8018853,Luna Lovegood,Dog,"Retriever, Labrador","Poodle, Standard",98107
June 14 2020,8018854,Josie,Dog,"Retriever, Labrador",,98199
June 14 2020,8008540,Daisy,Dog,"Retriever, Labrador",Mix,98125
June 14 2020,S115345,Lucy,Dog,Rottweiler,"Retriever, Golden",98103
June 14 2020,S152812,Ava Lynn,Dog,Pomeranian,,98199
June 14 2020,358885,Peanut,Dog,"Chihuahua, Short Coat",,98122
June 14 2020,8018859,Suki,Dog,Shiba Inu,,98103
June 14 2020,S149439,Cookie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98199
June 14 2020,S149440,Candy,Dog,"Chihuahua, Short Coat",Mix,98109
June 14 2020,8018864,Westley,Dog,Terrier,Mix,98119
June 14 2020,8018865,Riley,Dog,"Retriever, Labrador",,98102
June 14 2020,8004942,Citra,Dog,"Retriever, Labrador","Poodle, Miniature",98115
June 14 2020,8018867,Mabel,Dog,Greyhound,,98107
June 14 2020,8018871,Lucy Loo,Dog,Border Collie,Spaniel,98112
June 14 2020,8018872,Gemma,Dog,Pointer,Mix,98119
June 14 2020,S144603,Moni,Dog,"Poodle, Toy","Spaniel, English Toy",98146
June 14 2020,8018875,Winston,Dog,"Collie, Rough",,98115
June 15 2020,8018876,Luna,Dog,Retriever,,98116
June 15 2020,356166,Missus P,Dog,Border Collie,,98108
June 15 2020,S115699,Winnie,Dog,Retriever,Mix,98117
June 15 2020,358956,Pixi (Penelope Ann),Dog,"Spaniel, Cavalier King Charles",,98107
June 15 2020,8008610,Bella,Dog,"Terrier, American Pit Bull",Mix,98106
June 15 2020,733134,Margot,Dog,"Poodle, Miniature","Schnauzer, Miniature",98117
June 15 2020,S133214,Eloise,Dog,Australian Shepherd,"Poodle, Standard",98106
June 15 2020,8018884,Toast,Dog,Boxer,Mix,98125
June 15 2020,8008587,Stella Blue Picklejuice,Dog,Bernese Mountain Dog,,98117
June 15 2020,357715,Kona,Dog,Shepherd,"Retriever, Labrador",98125
June 15 2020,8018888,Roxie,Dog,"Chihuahua, Short Coat",Mix,98116
June 15 2020,8018890,Polly Anna,Dog,Havanese,Bichon Frise,98112
June 15 2020,8018891,Zoey,Dog,"Poodle, Standard",Retriever,98107
June 15 2020,S145346,Athena,Dog,"Terrier, American Pit Bull",,98116
June 15 2020,8018892,Ginny,Dog,"Poodle, Miniature",Retriever,98119
June 15 2020,8004578,Peetie,Dog,Terrier,,98115
June 15 2020,8018894,Bella,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98116
June 15 2020,S131619,Molly,Dog,"Pointer, German Shorthaired",Mix,98125
June 15 2020,S144605,Nita,Dog,"Poodle, Standard","Retriever, Labrador",98109
June 15 2020,358261,Dakota,Dog,German Shepherd,,98103
June 15 2020,8018896,"Maisie ""Maizy""",Dog,Lagotto Romagnolo,,98112
June 15 2020,8018897,Juno,Dog,"Retriever, Labrador",,98117
June 15 2020,358224,Stella,Dog,"Terrier, Bull",,98126
June 15 2020,S144379,Kali,Dog,"Dachshund, Standard Smooth Haired",Doberman Pinscher,98136
June 15 2020,8018901,Gussie,Dog,"Terrier, Welsh",,98103
June 15 2020,281494,Diamond,Dog,Anatolian Shepherd,Great Pyrenees,98106
June 15 2020,358108,Nikki,Dog,"Terrier, American Pit Bull",Mix,98115
June 15 2020,8018904,Frankie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98106
June 15 2020,S144013,Lucca,Dog,Mix,,98106
June 15 2020,S133204,Mia,Dog,German Shepherd,Mix,98133
June 15 2020,8018908,Xena,Dog,"Retriever, Golden","Retriever, Labrador",98107
June 15 2020,8018909,Frida,Dog,"Chihuahua, Short Coat","Terrier, Rat",98103
June 15 2020,8018910,Pepper,Dog,"Retriever, Golden",,98109
June 15 2020,8018912,Ayla,Dog,Alaskan Husky,Border Collie,98107
June 16 2020,S114601,Lola,Dog,Brittany,"Welsh Corgi, Pembroke",98146
June 16 2020,S149019,Cloe,Dog,"Schnauzer, Miniature",,98102
June 16 2020,S149020,Orla,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98109
June 16 2020,8018915,Tasha,Dog,Beagle,Mix,98102
June 16 2020,8010824,CJ,Dog,"Spaniel, American Cocker","Poodle, Miniature",98115
June 16 2020,S152621,Bloo,Dog,"Retriever, Labrador",Mix,98101
June 16 2020,8009337,Pm,Dog,"Welsh Corgi, Cardigan",German Shepherd,98103
June 16 2020,8018917,Esther,Dog,"Chihuahua, Short Coat",Mix,98107
June 16 2020,8018918,Bowie,Dog,Australian Cattle Dog,Catahoula Leopard dog,98108
June 16 2020,S149012,Lily,Dog,"Retriever, Golden",,98116
June 16 2020,8018921,Mellie,Dog,"Retriever, Labrador","Retriever, Golden",98125
June 16 2020,8018924,Kona Indiana,Dog,American Blue Heeler,"Retriever, Labrador",98106
June 16 2020,S146208,Lulu,Dog,Basset Hound,,98122
June 16 2020,358237,Cinnamon,Dog,"Retriever, Labrador","Poodle, Standard",98115
June 16 2020,S133958,Frida,Dog,"Schnauzer, Miniature","Poodle, Miniature",98103
June 16 2020,S148457,Sammi,Dog,"Poodle, Standard",Mix,98115
June 16 2020,S149013,Ripple,Dog,Border Collie,,98103
June 16 2020,360330,Daisy,Dog,Pomeranian,Mix,98119
June 16 2020,S149014,Kihei,Dog,"Bulldog, French",,98110
June 16 2020,8018927,Tallulah,Dog,Weimaraner,"Terrier, Pit Bull",98199
June 16 2020,583569,Rosie,Dog,"Chihuahua, Short Coat",,98199
June 16 2020,S144364,Desi,Dog,Akita,"Terrier, American Staffordshire",98103
June 16 2020,8018928,Vasya,Dog,Great Dane,,98122
June 16 2020,S129979,Zozo,Dog,"Cur, Mountain",Mix,98115
June 16 2020,358875,Bridget,Dog,Beagle,,98146
June 16 2020,8018931,Peaches,Dog,Beagle,,98118
June 16 2020,8018937,Ginger,Dog,Shepherd,"Mixed Breed, Large (over 44 lbs fully grown)",98133
June 16 2020,S147194,Sunny,Dog,"Dachshund, Miniature Long Haired",,98117
June 16 2020,358165,Abby,Dog,"Dachshund, Standard Smooth Haired",,98117
June 16 2020,8018938,Billie Rose,Dog,"Terrier, Boston",,98126
June 17 2020,S149022,Greta,Dog,German Shepherd,,98118
June 17 2020,8018939,Tigerlily,Dog,Maltese,"Poodle, Miniature",98102
June 17 2020,S148437,Zoe,Dog,Australian Shepherd,,98117
June 17 2020,8008920,Kaya,Dog,"Retriever, Labrador",Irish Wolfhound,98105
June 17 2020,8009283,Kleio,Dog,Basset Hound,,98121
June 17 2020,S131641,Bisou,Dog,"Terrier, Bedlington",,98119
June 17 2020,360085,Perla,Dog,"Poodle, Miniature",Mix,98117
June 17 2020,8018943,Rizzo,Dog,Miniature Pinscher,Mix,98125
June 17 2020,731434,Kaylee,Dog,Boxer,Greyhound,98199
June 17 2020,8018951,Molly,Dog,"Poodle, Standard",,98115
June 17 2020,8008973,Francoise,Dog,"Terrier, Tibetan",Mix,98105
June 17 2020,8018954,Lily,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)","Mixed Breed, Small (under 24 lbs fully grown)",98059
June 17 2020,361191,Chewbella,Dog,"Terrier, Yorkshire",Bichon Frise,98126
June 17 2020,8018955,Pickle,Dog,"Retriever, Labrador",Mix,98136
June 17 2020,S106809,Roxy,Dog,"Retriever, Labrador","Poodle, Standard",98116
June 17 2020,8018956,Juno,Dog,German Shepherd,,98103
June 17 2020,S131198,Popchyk,Dog,Maltese,,98116
June 17 2020,8018958,Moco,Dog,Retriever,Mix,98118
June 17 2020,S144138,Little Bit,Dog,"Spaniel, American Cocker",Mix,98144
June 17 2020,S144137,Foxy,Dog,Pomeranian,"Chihuahua, Short Coat",98144
June 17 2020,S143711,Nala,Dog,Shiba Inu,Alaskan Husky,98133
June 17 2020,S152100,Amber,Dog,"Chihuahua, Short Coat",,98108
June 17 2020,S143911,Gabby,Dog,Australian Kelpie,,98115
June 17 2020,279435,Ruth,Dog,"Retriever, Labrador",Australian Shepherd,98115
June 17 2020,S143741,Lille Von,Dog,German Shepherd,,98146
June 17 2020,S135308,Dottie,Dog,Xoloitzcuintli,,98118
June 17 2020,8018972,Lila,Dog,Terrier,Mix,98115
June 17 2020,283739,Meatball,Dog,"Retriever, Labrador",,98144
June 17 2020,S116047,Riley,Dog,American Eskimo,,98199
June 17 2020,361272,Licorice,Dog,"Terrier, Rat",,98115
June 17 2020,361271,Chispita,Dog,"Chihuahua, Short Coat","Terrier, Rat",98115
June 17 2020,8008335,Myka,Dog,Boxer,Mix,98102
June 18 2020,281569,Stella Luna,Dog,"Retriever, Labrador",,98116
June 18 2020,283806,Izzy,Dog,Chinese Crested,,98106
June 18 2020,S143880,Ginger,Dog,"Terrier, Welsh",,98199
June 18 2020,S139020,Jolie,Dog,Border Collie,German Shepherd,98117
June 18 2020,S144316,Kona,Dog,"Retriever, Labrador","Poodle, Standard",98199
June 18 2020,8018983,Ruby,Dog,"Poodle, Miniature","Retriever, Golden",98115
June 18 2020,283924,Brandy,Dog,"Setter, Gordon",,98116
June 18 2020,S116882,Moxie,Dog,"Terrier, Australian",,98118
June 18 2020,8000569,Rio,Dog,"Retriever, Labrador",,98133
June 18 2020,S116087,Sophie,Dog,"Poodle, Miniature",Mix,98107
June 18 2020,358773,Little Ann,Dog,Australian Cattle Dog,Mix,98116
June 18 2020,8018989,Ginger,Dog,"Retriever, Nova Scotia Duck Tolling",Mix,98136
June 18 2020,S125798,Sadie,Dog,"Retriever, Labrador",Mix,98101
June 18 2020,S152776,Pip,Dog,Australian Shepherd,American Blue Heeler,98117
June 18 2020,348583,Ali,Dog,Terrier,"Poodle, Miniature",98117
June 18 2020,355092,Ripley,Dog,"Retriever, Labrador","Retriever, Chesapeake Bay",98117
June 18 2020,8018994,Poppy,Dog,"Spaniel, Welsh Springer",,98144
June 18 2020,213619,Rosie,Dog,Xoloitzcuintli,,98126
June 18 2020,86139,Tessie,Dog,Bernese Mountain Dog,"Retriever, Labrador",98126
June 18 2020,S144140,Boo,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98117
June 18 2020,S116390,Anabelle,Dog,"Retriever, Golden","Poodle, Standard",98116
June 18 2020,8007945,Phoebe,Dog,"Welsh Corgi, Cardigan","Dachshund, Standard Smooth Haired",98199
June 18 2020,S144613,Kekko,Dog,"Terrier, Yorkshire",,98177
June 18 2020,8018997,Stella,Dog,Shih Tzu,"Terrier, Rat",98106
June 18 2020,S143643,Belle,Dog,Saint Bernard,"Poodle, Standard",98102
June 18 2020,8019000,Calli,Dog,German Shepherd,Border Collie,98125
June 18 2020,S144425,Laney,Dog,"Poodle, Standard",Australian Shepherd,98119
June 18 2020,8019001,Kahlua,Dog,"Retriever, Labrador",,98116
June 18 2020,8019002,Zena Bird,Dog,"Poodle, Standard",,98103
June 18 2020,S144947,SweetPea,Dog,Great Dane,,98107
June 19 2020,S116459,Zola,Dog,German Shepherd,Chow Chow,98133
June 19 2020,359354,Sister,Dog,Alaskan Malamute,,98177
June 19 2020,283983,Gizmo,Dog,Australian Shepherd,,98115
June 19 2020,8019008,Luna,Dog,Catahoula Leopard dog,Mix,98115
June 19 2020,8007968,Frida,Dog,Bernese Mountain Dog,"Poodle, Miniature",98103
June 19 2020,8019013,Kona Sarafina,Dog,Australian Shepherd,,98109
June 19 2020,S116493,Kona,Dog,"Retriever, Labrador",Mix,98117
June 19 2020,S147680,Rosie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98125
June 19 2020,S132095,Sunny,Dog,"Retriever, Labrador",Shiba Inu,98126
June 19 2020,S143198,Shana,Dog,"Chihuahua, Short Coat",Terrier,98125
June 19 2020,S149443,Coco,Dog,"Chihuahua, Short Coat",Mix,98177
June 19 2020,283644,Lula,Dog,"Chihuahua, Short Coat",Terrier,98118
June 19 2020,S152718,Isabella,Dog,Shepherd,"Retriever, Labrador",98155
June 19 2020,8007392,Ina,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Smooth Haired",98118
June 19 2020,8019017,Mesa,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98122
June 19 2020,8007730,Chloe,Dog,"Chihuahua, Short Coat",,98118
June 19 2020,8019020,Zoe,Dog,Belgian Malinois,Mix,98122
June 19 2020,S131530,Madelyn,Dog,"Bulldog, French",,98122
June 19 2020,S117027,Poppi,Dog,"Poodle, Miniature",,98105
June 19 2020,277560,Ginger,Dog,Shih Tzu,"Poodle, Miniature",98199
June 19 2020,S149447,Maya,Dog,Italian Greyhound,,98117
June 19 2020,S122788,Bella,Dog,"Retriever, Labrador","Poodle, Standard",98117
June 19 2020,S131989,Whiskey Lu,Dog,"Retriever, Labrador",Mix,98117
June 19 2020,283762,Shadow,Dog,"Retriever, Labrador",Mix,98119
June 19 2020,S130958,Maise,Dog,Border Collie,Mix,98122
June 19 2020,S131307,Terra,Dog,Mix,,98106
June 19 2020,8019025,Kalani,Dog,"Chihuahua, Short Coat",Terrier,98118
June 19 2020,8019026,Nala,Dog,"Chihuahua, Short Coat",,98118
June 20 2020,S144695,Olive,Dog,"Terrier, Boston",,98102
June 20 2020,283733,Martini,Dog,"Terrier, Boston",,98102
June 20 2020,357176,Lucy,Dog,"Welsh Corgi, Pembroke","Retriever, Labrador",98103
June 20 2020,8019030,Abbey,Dog,"Retriever, Golden","Poodle, Miniature",98105
June 20 2020,8019031,Penny,Dog,Australian Cattle Dog,Mix,98105
June 20 2020,8019033,Bella Luna,Dog,"Schnauzer, Miniature","Terrier, Boston",98133
June 20 2020,S116104,Bella Luna,Dog,"Schnauzer, Miniature","Terrier, Boston",98133
June 20 2020,S145204,Summer,Dog,Pomeranian,,98119
June 20 2020,8019035,Lenú Heller,Dog,"Terrier, Jack Russell",Mix,98115
June 20 2020,8019036,Rocket,Dog,Portuguese Water Dog,,98116
June 20 2020,8008976,Gigi,Dog,"Cur, Black-Mouth",Mix,98117
June 20 2020,356498,Biddy,Dog,"Spaniel, American Cocker","Poodle, Miniature",98126
June 20 2020,8019037,Loretta,Dog,Shepherd,Mix,98101
June 20 2020,S111756,Pepper Potts,Dog,"Terrier, Pit Bull",Mix,98112
June 20 2020,137573,Lulu,Dog,"Chihuahua, Short Coat",,98115
June 20 2020,8008430,Joplin,Dog,Anatolian Shepherd,Mix,98125
June 20 2020,8008431,Bowie,Dog,Alaskan Malamute,Mix,98125
June 20 2020,S142498,Bishop,Dog,Pomeranian,Siberian Husky,98102
June 20 2020,8019038,Harper,Dog,"Terrier, Yorkshire",,98101
June 20 2020,8019039,Cascade N' Myshkin Juno,Dog,Samoyed,,98101
June 20 2020,8008249,Lola,Dog,"Australian Shepherd, Miniature",,98146
June 20 2020,S131539,Lollie,Dog,"Poodle, Miniature",,98106
June 20 2020,8019042,Hazelnut,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
June 20 2020,8019044,Maisie,Dog,Siberian Husky,,98103
June 20 2020,S143994,Madoc,Dog,"Bulldog, French",,98108
June 20 2020,8019046,Ms. Eliot Carter “L-E”,Dog,"Retriever, Labrador",,98144
June 20 2020,8019047,Roo,Dog,"Retriever, Labrador",Mix,98107
June 21 2020,S152739,Yooja,Dog,"Retriever, Golden","Poodle, Standard",98108
June 21 2020,8019050,Rosie,Dog,Great Pyrenees,Australian Cattle Dog,98133
June 21 2020,8019051,Darby,Dog,"Terrier, American Staffordshire",Mix,98136
June 21 2020,8019052,Sushi,Dog,Pomeranian,Mix,98036
June 21 2020,352262,Sumi,Dog,Border Collie,Mix,98117
June 21 2020,8019054,Cokie,Dog,Havanese,,98199
June 21 2020,8019056,Missy,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98122
June 21 2020,444211,Nelly,Dog,Pug,Beagle,98112
June 21 2020,8019059,Talli,Dog,Australian Shepherd,Mix,98122
June 21 2020,8019060,Fifi,Dog,Papillon,,98134
June 21 2020,357736,Daisy,Dog,"Schnauzer, Miniature",Mix,98115
June 21 2020,8019063,Mamas,Dog,"Terrier, Yorkshire",,98102
June 21 2020,355605,Pocket,Dog,Beagle,,98144
June 21 2020,8019064,Belmont,Dog,Whippet,,98126
June 21 2020,8019065,Rosemont,Dog,Whippet,,98126
June 21 2020,8019071,Tasca,Dog,Australian Shepherd,Australian Cattle Dog,98105
June 21 2020,281412,Bella,Dog,"Retriever, Labrador",,98136
June 21 2020,8019075,Indie,Dog,"Retriever, Golden",,98199
June 21 2020,8019078,Penny,Dog,"Terrier, Pit Bull",Mix,98118
June 22 2020,S153545,Reyna,Dog,German Shepherd,Mix,98112
June 22 2020,8019084,Lucy,Dog,Beagle,Pug,98109
June 22 2020,S144952,Kaya,Dog,Rottweiler,,98101
June 22 2020,S143941,Tessa,Dog,"Poodle, Standard","Retriever, Golden",98144
June 22 2020,283688,Jessie,Dog,Chinook,,98103
June 22 2020,S116329,Fonzie,Dog,American Blue Heeler,Australian Cattle Dog,98122
June 22 2020,8019093,Ursula,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98106
June 22 2020,8019094,Peyton,Dog,Retriever,"Poodle, Standard",98199
June 22 2020,283846,Daisy,Dog,"Bulldog, English",,98178
June 22 2020,8019096,Joey Cora,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98107
June 22 2020,S147069,Luna,Dog,"Poodle, Miniature","Retriever, Golden",98105
June 22 2020,8019097,Poppy,Dog,"Coonhound, Treeing Walker","Terrier, Airedale",98115
June 22 2020,S124324,Maggie,Dog,"Retriever, Golden",,98106
June 22 2020,8008511,Selkie,Dog,"Collie, Smooth",,98125
June 22 2020,8019106,Rider,Dog,"Chihuahua, Short Coat",Mix,98109
June 22 2020,S115493,Mia,Dog,Miniature Pinscher,Terrier,98136
June 22 2020,S150523,Spooky,Dog,Australian Shepherd,Mix,98133
June 22 2020,8009807,Molly,Dog,"Retriever, Labrador",,98115
June 22 2020,S144148,Maple,Dog,Border Collie,,98105
June 22 2020,S109602,Appa,Dog,"Retriever, Labrador","Poodle, Miniature",98115
June 22 2020,8019112,Boba,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98117
June 23 2020,8019115,Lilly,Dog,Maltese,,98106
June 23 2020,S143466,Addie,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98144
June 23 2020,356152,Mini,Dog,"Chihuahua, Short Coat",,98116
June 23 2020,S134985,Roxy,Dog,Whippet,,98117
June 23 2020,8019119,Nicca,Dog,"Dachshund, Miniature Wire Haired","Chihuahua, Long Coat",98133
June 23 2020,8019120,Gigi,Dog,Border Collie,Anatolian Shepherd,98115
June 23 2020,8019121,Luna,Dog,Belgian Malinois,Mix,98104
June 23 2020,284958,Lola,Dog,"Retriever, Golden",,98146
June 23 2020,8019123,Paisley Kensington,Dog,"Bulldog, French",,98121
June 23 2020,S144385,Lacey,Dog,"Retriever, Golden",,98115
June 23 2020,215400,Rosie,Dog,"Dachshund, Miniature Smooth Haired",,98103
June 23 2020,356398,Lola,Dog,"Retriever, Labrador",Mix,98105
June 23 2020,S115937,Ding Ding,Dog,"Retriever, Labrador",,98118
June 23 2020,354808,Ruby,Dog,"Dachshund, Standard Smooth Haired",,98146
June 23 2020,356937,Roxy,Dog,Brittany,Mix,98144
June 23 2020,S143531,Momo,Dog,"Welsh Corgi, Pembroke",,98109
June 23 2020,S144783,Bessie,Dog,"Retriever, Labrador",,98107
June 23 2020,8019126,Pepper,Dog,"Retriever, Labrador",Border Collie,98133
June 23 2020,S143548,Emma,Dog,"Terrier, Norwich",,98116
June 23 2020,8019127,Lena,Dog,Beagle,Mix,98199
June 23 2020,283845,Kendall,Dog,"Retriever, Flat-Coated",Spaniel,98103
